,date,Guns N' Roses,Alphabet
0,2015-01-04,4,40
1,2015-01-11,5,41
2,2015-01-18,6,40
3,2015-01-25,6,43
4,2015-02-01,5,36
5,2015-02-08,5,35
6,2015-02-15,6,34
7,2015-02-22,6,40
8,2015-03-01,6,37
9,2015-03-08,4,39
10,2015-03-15,5,36
11,2015-03-22,6,36
12,2015-03-29,5,36
13,2015-04-05,5,37
14,2015-04-12,7,37
15,2015-04-19,7,39
16,2015-04-26,6,32
17,2015-05-03,6,35
18,2015-05-10,6,37
19,2015-05-17,7,39
20,2015-05-24,7,39
21,2015-05-31,6,32
22,2015-06-07,5,31
23,2015-06-14,6,31
24,2015-06-21,5,30
25,2015-06-28,5,33
26,2015-07-05,7,31
27,2015-07-12,7,31
28,2015-07-19,6,29
29,2015-07-26,6,32
30,2015-08-02,7,30
31,2015-08-09,7,69
32,2015-08-16,7,45
33,2015-08-23,5,51
34,2015-08-30,5,52
35,2015-09-06,6,46
36,2015-09-13,3,48
37,2015-09-20,5,43
38,2015-09-27,4,45
39,2015-10-04,4,51
40,2015-10-11,5,43
41,2015-10-18,8,43
42,2015-10-25,8,45
43,2015-11-01,6,39
44,2015-11-08,10,43
45,2015-11-15,8,43
46,2015-11-22,9,31
47,2015-11-29,10,38
48,2015-12-06,6,41
49,2015-12-13,6,35
50,2015-12-20,7,29
51,2015-12-27,27,31
52,2016-01-03,25,35
53,2016-01-10,15,33
54,2016-01-17,13,32
55,2016-01-24,12,34
56,2016-01-31,11,44
57,2016-02-07,9,33
58,2016-02-14,9,35
59,2016-02-21,6,35
60,2016-02-28,9,35
61,2016-03-06,8,33
62,2016-03-13,10,30
63,2016-03-20,18,31
64,2016-03-27,43,32
65,2016-04-03,70,39
66,2016-04-10,37,32
67,2016-04-17,35,31
68,2016-04-24,20,35
69,2016-05-01,15,30
70,2016-05-08,15,31
71,2016-05-15,14,36
72,2016-05-22,13,33
73,2016-05-29,13,35
74,2016-06-05,14,33
75,2016-06-12,13,29
76,2016-06-19,21,26
77,2016-06-26,21,26
78,2016-07-03,23,26
79,2016-07-10,29,30
80,2016-07-17,33,31
81,2016-07-24,100,29
82,2016-07-31,28,33
83,2016-08-07,14,33
84,2016-08-14,13,40
85,2016-08-21,10,52
86,2016-08-28,9,43
87,2016-09-04,11,41
88,2016-09-11,9,39
89,2016-09-18,8,45
90,2016-09-25,6,38
91,2016-10-02,6,32
92,2016-10-09,10,39
93,2016-10-16,8,37
94,2016-10-23,9,37
95,2016-10-30,9,34
96,2016-11-06,8,31
97,2016-11-13,8,32
98,2016-11-20,10,25
99,2016-11-27,9,34
100,2016-12-04,22,34
101,2016-12-11,15,33
102,2016-12-18,11,31
103,2016-12-25,9,29
104,2017-01-01,10,32
105,2017-01-08,8,31
106,2017-01-15,8,35
107,2017-01-22,9,36
108,2017-01-29,8,31
109,2017-02-05,8,34
110,2017-02-12,9,30
111,2017-02-19,9,31
112,2017-02-26,8,34
113,2017-03-05,9,32
114,2017-03-12,8,31
115,2017-03-19,8,33
116,2017-03-26,7,37
117,2017-04-02,8,35
118,2017-04-09,8,29
119,2017-04-16,9,32
120,2017-04-23,9,36
121,2017-04-30,9,32
122,2017-05-07,8,36
123,2017-05-14,8,35
124,2017-05-21,12,36
125,2017-05-28,15,37
126,2017-06-04,12,28
127,2017-06-11,12,30
128,2017-06-18,13,30
129,2017-06-25,13,31
130,2017-07-02,14,24
131,2017-07-09,15,31
132,2017-07-16,21,29
133,2017-07-23,22,28
134,2017-07-30,26,27
135,2017-08-06,93,32
136,2017-08-13,15,42
137,2017-08-20,9,49
138,2017-08-27,8,42
139,2017-09-03,5,27
140,2017-09-10,5,28
141,2017-09-17,7,36
142,2017-09-24,7,40
143,2017-10-01,7,40
144,2017-10-08,8,40
145,2017-10-15,8,40
146,2017-10-22,9,39
147,2017-10-29,7,40
148,2017-11-05,9,45
149,2017-11-12,6,37
150,2017-11-19,6,31
151,2017-11-26,5,36
152,2017-12-03,6,38
153,2017-12-10,7,36
154,2017-12-17,5,33
155,2017-12-24,5,28
156,2017-12-31,5,28
157,2018-01-07,6,34
158,2018-01-14,6,33
159,2018-01-21,7,36
160,2018-01-28,6,37
161,2018-02-04,6,42
162,2018-02-11,5,36
163,2018-02-18,6,36
164,2018-02-25,7,38
165,2018-03-04,5,35
166,2018-03-11,7,35
167,2018-03-18,9,34
168,2018-03-25,8,32
169,2018-04-01,7,35
170,2018-04-08,5,34
171,2018-04-15,6,37
172,2018-04-22,7,33
173,2018-04-29,11,35
174,2018-05-06,9,34
175,2018-05-13,6,36
176,2018-05-20,7,33
177,2018-05-27,7,35
178,2018-06-03,6,30
179,2018-06-10,9,33
180,2018-06-17,7,30
181,2018-06-24,9,30
182,2018-07-01,9,26
183,2018-07-08,8,26
184,2018-07-15,7,30
185,2018-07-22,8,35
186,2018-07-29,6,32
187,2018-08-05,7,33
188,2018-08-12,8,42
189,2018-08-19,6,52
190,2018-08-26,6,45
191,2018-09-02,6,39
192,2018-09-09,4,43
193,2018-09-16,6,37
194,2018-09-23,6,43
195,2018-09-30,6,41
196,2018-10-07,6,37
197,2018-10-14,7,36
198,2018-10-21,6,35
199,2018-10-28,7,34
200,2018-11-04,7,35
201,2018-11-11,6,34
202,2018-11-18,6,28
203,2018-11-25,6,34
204,2018-12-02,6,38
205,2018-12-09,5,37
206,2018-12-16,4,33
207,2018-12-23,7,27
208,2018-12-30,6,30
209,2019-01-06,5,35
210,2019-01-13,6,34
211,2019-01-20,6,34
212,2019-01-27,7,36
213,2019-02-03,5,37
214,2019-02-10,6,34
215,2019-02-17,7,38
216,2019-02-24,4,31
217,2019-03-03,6,34
218,2019-03-10,6,31
219,2019-03-17,6,31
220,2019-03-24,8,33
221,2019-03-31,6,32
222,2019-04-07,8,32
223,2019-04-14,5,32
224,2019-04-21,7,34
225,2019-04-28,6,34
226,2019-05-05,6,30
227,2019-05-12,6,38
228,2019-05-19,5,32
229,2019-05-26,6,29
230,2019-06-02,7,33
231,2019-06-09,7,28
232,2019-06-16,20,29
233,2019-06-23,12,33
234,2019-06-30,7,27
235,2019-07-07,9,30
236,2019-07-14,8,32
237,2019-07-21,9,33
238,2019-07-28,8,31
239,2019-08-04,7,33
240,2019-08-11,9,41
241,2019-08-18,8,44
242,2019-08-25,4,39
243,2019-09-01,6,34
244,2019-09-08,8,40
245,2019-09-15,7,39
246,2019-09-22,10,40
247,2019-09-29,23,38
248,2019-10-06,8,38
249,2019-10-13,8,40
250,2019-10-20,8,39
251,2019-10-27,6,40
252,2019-11-03,7,38
253,2019-11-10,6,36
254,2019-11-17,4,39
255,2019-11-24,6,29
256,2019-12-01,7,35
257,2019-12-08,7,34
258,2019-12-15,7,32
259,2019-12-22,7,27
260,2019-12-29,9,31
